unique_code,tipoies,region,nombreies,nombrecarrera,modalidad
I111S12C417J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN CALIDAD DE ALIMENTOS,Presencial
I111S12C419J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S12C419J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S12C420J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN GEOLOGIA Y CONTROL EN SONDAJE,Presencial
I111S12C439J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ADMINISTRACION EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLOGICAS,Presencial
I111S12C484J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION FINANZAS,Presencial
I111S12C486J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION MARKETING,Presencial
I111S12C489J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ENERGIAS RENOVABLES,Presencial
I111S12C48J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S12C48J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S12C490J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN FINANZAS,Presencial
I111S12C491J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN GESTION DE PERSONAS,Presencial
I111S12C492J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MARKETING,Presencial
I111S12C505J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ADMINISTRACION DE REDES Y TELECOMUNICACIONES,Presencial
I111S12C505J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ADMINISTRACION DE REDES Y TELECOMUNICACIONES,Presencial
I111S12C50J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONECTIVIDAD Y REDES,Presencial
I111S12C50J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONECTIVIDAD Y REDES,Presencial
I111S12C53J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MEDIO AMBIENTE,Presencial
I111S12C53J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MEDIO AMBIENTE,Presencial
I111S12C58J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S12C58J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S12C6J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,AUDITORIA,Presencial
I111S12C85J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE ENFERMERIA,Presencial
I111S12C86J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE LABORATORIO CLINICO Y BANCO DE SANGRE,Presencial
I111S12C87J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE RADIODIAGNOSTICO Y RADIOTERAPIA,Presencial
I111S15C104J1V2,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONSTRUCCION,Presencial
I111S15C104J2V2,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONSTRUCCION,Presencial
I111S15C106J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,PREPARADOR FISICO,Presencial
I111S15C107J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ODONTOLOGIA,Presencial
I111S15C12J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,RELACIONES PUBLICAS MENCION MARKETING,Presencial
I111S15C145J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN GESTION LOGISTICA,Presencial
I111S15C145J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN GESTION LOGISTICA,Semipresencial
I111S15C145J2V2,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN GESTION LOGISTICA,Presencial
I111S15C19J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA,Presencial
I111S15C19J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA,Presencial
I111S15C21J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN CONSTRUCCION,Presencial
I111S15C21J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN CONSTRUCCION,Presencial
I111S15C22J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S15C22J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S15C23J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ANALISTA PROGRAMADOR COMPUTACIONAL,Presencial
I111S15C23J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ANALISTA PROGRAMADOR COMPUTACIONAL,Presencial
I111S15C24J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN PREVENCION DE RIESGOS,Presencial
I111S15C24J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN PREVENCION DE RIESGOS,Presencial
I111S15C2J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,PUBLICIDAD,Presencial
I111S15C309J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN GESTION LOGISTICA PEV,Semipresencial
I111S15C318J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ANIMACION DIGITAL,Presencial
I111S15C363J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S15C363J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S15C380J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S15C380J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S15C407J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN QUIMICA Y FARMACIA,Presencial
I111S15C413J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S15C413J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S15C419J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S15C419J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S15C471J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,DIBUJO Y MODELAMIENTO ARQUITECTONICO Y ESTRUCTURAL,Presencial
I111S15C471J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,DIBUJO Y MODELAMIENTO ARQUITECTONICO Y ESTRUCTURAL,Presencial
I111S15C472J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MANTENIMIENTO ELECTROMECANICO,Presencial
I111S15C484J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION FINANZAS,Presencial
I111S15C485J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS,Presencial
I111S15C485J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS,Presencial
I111S15C486J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION MARKETING,Presencial
I111S15C489J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ENERGIAS RENOVABLES,Presencial
I111S15C48J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S15C48J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S15C490J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN FINANZAS,Presencial
I111S15C490J3V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN FINANZAS,Semipresencial
I111S15C491J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN GESTION DE PERSONAS,Presencial
I111S15C492J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MARKETING,Presencial
I111S15C505J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ADMINISTRACION DE REDES Y TELECOMUNICACIONES,Presencial
I111S15C50J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONECTIVIDAD Y REDES,Presencial
I111S15C50J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONECTIVIDAD Y REDES,Presencial
I111S15C53J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MEDIO AMBIENTE,Presencial
I111S15C58J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S15C58J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S15C64J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO TOPOGRAFO,Presencial
I111S15C6J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,AUDITORIA,Presencial
I111S15C6J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,AUDITORIA,Presencial
I111S15C85J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE ENFERMERIA,Presencial
I111S15C86J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE LABORATORIO CLINICO Y BANCO DE SANGRE,Presencial
I111S15C97J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INFORMATICA BIOMEDICA,Presencial
I111S16C107J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ODONTOLOGIA,Presencial
I111S16C22J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S16C22J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S16C23J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ANALISTA PROGRAMADOR COMPUTACIONAL,Presencial
I111S16C363J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S16C363J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S16C380J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S16C380J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S16C407J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN QUIMICA Y FARMACIA,Presencial
I111S16C413J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S16C413J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S16C419J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S16C419J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S16C472J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MANTENIMIENTO ELECTROMECANICO,Presencial
I111S16C489J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ENERGIAS RENOVABLES,Presencial
I111S16C489J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ENERGIAS RENOVABLES,Presencial
I111S16C48J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S16C48J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S16C50J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONECTIVIDAD Y REDES,Presencial
I111S16C50J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONECTIVIDAD Y REDES,Presencial
I111S16C58J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S16C58J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S16C85J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE ENFERMERIA,Presencial
I111S16C86J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE LABORATORIO CLINICO Y BANCO DE SANGRE,Presencial
I111S16C87J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE RADIODIAGNOSTICO Y RADIOTERAPIA,Presencial
I111S16C97J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INFORMATICA BIOMEDICA,Presencial
I111S20C104J1V2,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONSTRUCCION,Presencial
I111S20C104J2V2,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONSTRUCCION,Presencial
I111S20C106J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,PREPARADOR FISICO,Presencial
I111S20C107J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ODONTOLOGIA,Presencial
I111S20C110J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO VETERINARIO Y PECUARIO,Presencial
I111S20C145J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN GESTION LOGISTICA,Presencial
I111S20C145J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN GESTION LOGISTICA,Presencial
I111S20C19J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA,Presencial
I111S20C21J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN CONSTRUCCION,Presencial
I111S20C21J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN CONSTRUCCION,Presencial
I111S20C22J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S20C22J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S20C23J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ANALISTA PROGRAMADOR COMPUTACIONAL,Presencial
I111S20C23J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ANALISTA PROGRAMADOR COMPUTACIONAL,Presencial
I111S20C24J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN PREVENCION DE RIESGOS,Presencial
I111S20C309J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN GESTION LOGISTICA PEV,Semipresencial
I111S20C32J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO AGRICOLA,Presencial
I111S20C363J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S20C363J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S20C380J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MAQUINARIA Y VEHICULOS PESADOS,Presencial
I111S20C407J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN QUIMICA Y FARMACIA,Presencial
I111S20C413J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S20C413J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S20C419J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S20C419J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S20C443J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TURISMO Y HOTELERIA,Presencial
I111S20C443J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TURISMO Y HOTELERIA,Presencial
I111S20C471J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,DIBUJO Y MODELAMIENTO ARQUITECTONICO Y ESTRUCTURAL,Presencial
I111S20C471J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,DIBUJO Y MODELAMIENTO ARQUITECTONICO Y ESTRUCTURAL,Presencial
I111S20C472J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MANTENIMIENTO ELECTROMECANICO,Presencial
I111S20C484J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION FINANZAS,Presencial
I111S20C484J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION FINANZAS,Presencial
I111S20C485J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS,Presencial
I111S20C486J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION MARKETING,Presencial
I111S20C48J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S20C48J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S20C490J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN FINANZAS,Presencial
I111S20C505J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ADMINISTRACION DE REDES Y TELECOMUNICACIONES,Presencial
I111S20C505J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ADMINISTRACION DE REDES Y TELECOMUNICACIONES,Presencial
I111S20C50J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONECTIVIDAD Y REDES,Presencial
I111S20C50J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN CONECTIVIDAD Y REDES,Presencial
I111S20C53J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MEDIO AMBIENTE,Presencial
I111S20C58J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S20C58J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S20C5J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TURISMO DE AVENTURA,Presencial
I111S20C6J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,AUDITORIA,Presencial
I111S20C6J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,AUDITORIA,Presencial
I111S20C85J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE ENFERMERIA,Presencial
I111S20C86J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO DE LABORATORIO CLINICO Y BANCO DE SANGRE,Presencial
I111S20C97J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INFORMATICA BIOMEDICA,Presencial
I111S21C145J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN GESTION LOGISTICA,Presencial
I111S21C145J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN GESTION LOGISTICA,Presencial
I111S21C19J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA,Presencial
I111S21C19J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,CONTABILIDAD GENERAL MENCION LEGISLACION TRIBUTARIA,Presencial
I111S21C22J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S21C22J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN MECANICA AUTOMOTRIZ Y AUTOTRONICA,Presencial
I111S21C23J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ANALISTA PROGRAMADOR COMPUTACIONAL,Presencial
I111S21C23J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,ANALISTA PROGRAMADOR COMPUTACIONAL,Presencial
I111S21C309J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN GESTION LOGISTICA PEV,Semipresencial
I111S21C352J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN COMERCIO EXTERIOR,Presencial
I111S21C413J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S21C413J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S21C419J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S21C419J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL,Presencial
I111S21C422J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN GESTION LOGISTICA,Presencial
I111S21C484J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION FINANZAS,Presencial
I111S21C484J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION FINANZAS,Presencial
I111S21C485J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS,Presencial
I111S21C485J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION GESTION DE PERSONAS,Presencial
I111S21C486J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION MARKETING,Presencial
I111S21C486J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN ADMINISTRACION MENCION MARKETING,Presencial
I111S21C489J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN ENERGIAS RENOVABLES,Presencial
I111S21C48J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S21C48J2V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,INGENIERIA EN INFORMATICA,Presencial
I111S21C491J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN GESTION DE PERSONAS,Presencial
I111S21C492J1V1,Institutos Profesionales,REGION METROPOLITANA,IP DUOC UC,TECNICO EN MARKETING,Presencial
